# Version 1.00
#
freq[Hz];re:Trc2_S21;im:Trc2_S21;
3.870000000000000E+09;-1.248923885321188E-02;1.192650044223783E-02;
3.940000000000000E+09;-5.469547330687880E-03;3.582343134480748E-03;
4.010000000000000E+09;9.826593447430761E-03;-1.025773158921139E-02;
4.080000000000000E+09;2.758057666290723E-03;-6.544232448023176E-04;
4.150000000000000E+09;-8.351603277667677E-04;1.494602710311874E-03;
4.220000000000000E+09;-9.360016808562139E-04;-1.188078164249723E-03;
4.290000000000000E+09;1.695186094465942E-02;6.350518124575403E-03;
4.360000000000000E+09;7.979271327876597E-03;-8.362693515712902E-03;
4.430000000000000E+09;-4.504727004298963E-04;-1.599849190114759E-03;
4.500000000000000E+09;1.055989974029154E-03;-3.197939172770667E-04;
4.570000000000000E+09;-1.632765070684997E-04;-1.977530685811644E-04;
4.640000000000000E+09;1.471433515410140E-04;3.987099171776823E-04;
4.710000000000000E+09;-6.469342414400840E-04;-4.785878415850900E-04;
4.780000000000000E+09;5.877106358751371E-03;-1.771792351563435E-03;
4.850000000000000E+09;2.200258404486530E-02;-1.675435386790433E-02;
4.920000000000000E+09;-2.979459810347921E-02;1.968630655125793E-02;
4.990000000000000E+09;-1.449942220417070E-02;-3.544696166198044E-03;
5.060000000000000E+09;1.022223405679423E-02;-1.124390072943727E-02;
5.130000000000000E+09;-1.101286195593446E-03;-1.222034246188700E-02;
5.200000000000000E+09;-1.698896446376961E-02;-5.986539017700671E-03;
5.270000000000000E+09;-1.820443434204720E-02;1.460691558755929E-02;
5.340000000000000E+09;3.454268211743430E-02;-3.717691570709655E-02;
5.410000000000000E+09;-5.470348618686348E-03;-1.670528572203047E-03;
5.480000000000000E+09;4.484055056441247E-04;-1.449722105122517E-03;
5.550000000000000E+09;-3.926093635499790E-03;2.716692932944527E-03;
5.620000000000000E+09;4.179670686122487E-02;2.344023357099095E-02;
5.690000000000000E+09;3.154034259215694E-02;5.133750688282870E-02;
5.760000000000000E+09;-3.001806839133895E-03;3.270326524373284E-03;
5.830000000000000E+09;5.834176673586074E-03;-6.450978296741042E-03;
5.900000000000000E+09;3.834557755049711E-02;4.413338045937717E-02;
5.970000000000000E+09;6.779780713228570E-03;-7.836802788540230E-03;
6.040000000000000E+09;-6.969969693206360E-04;-1.629994289829078E-02;
6.110000000000000E+09;1.172437646358924E-02;1.190620491871335E-02;
6.180000000000000E+09;9.040268159290148E-03;-2.353090092237646E-03;
6.250000000000000E+09;-8.128352651196873E-03;3.155310264492259E-02;
6.320000000000000E+09;1.276302799433808E-02;5.999379342249936E-02;
6.390000000000000E+09;-7.765696170941773E-03;3.473385364332417E-02;
6.460000000000000E+09;1.166507206644711E-02;-1.469526432328621E-02;
6.530000000000000E+09;-7.160714798566344E-03;-2.024851270685948E-02;
6.600000000000000E+09;3.223332166022073E-02;-1.357796998489997E-02;
6.670000000000000E+09;3.850055268567317E-02;-2.574835220460667E-02;
6.740000000000000E+09;1.232962184055553E-02;3.265936125886797E-02;
6.810000000000000E+09;-4.887134784423137E-02;3.562862360906675E-02;
6.880000000000000E+09;-2.056066278178405E-02;-3.466707248547659E-02;
6.950000000000000E+09;3.506177153410451E-03;-8.143432865305089E-03;
7.020000000000000E+09;-4.042732670593439E-02;-1.519636348822871E-02;
7.090000000000000E+09;5.262860143642599E-02;-4.670827167000884E-02;
7.160000000000000E+09;4.028043200554587E-03;6.097002241717349E-02;
7.230000000000000E+09;-1.398829576066309E-02;2.865825745136316E-02;
7.300000000000000E+09;-2.190706469748008E-02;-1.254301151133540E-02;
7.370000000000000E+09;5.388719226026764E-02;-1.417841170256815E-02;
7.440000000000000E+09;2.242306922433573E-03;9.964544638186922E-03;
7.510000000000000E+09;6.974844590555565E-02;1.625694515142904E-02;
7.580000000000000E+09;2.997208448273361E-02;3.024284835379851E-03;
7.650000000000000E+09;-2.372612030351894E-02;-6.026854932393463E-02;
7.720000000000000E+09;5.531672413932041E-02;7.572859051347554E-02;
7.790000000000000E+09;1.239242739145453E-02;8.627263535120059E-03;
7.860000000000000E+09;-1.759199220151839E-02;-5.039617032692476E-02;
7.930000000000000E+09;-1.944165363448820E-02;-1.193796309260372E-01;
8.000000000000000E+09;2.920006601113317E-01;-9.266396406038966E-03;
8.070000000000000E+09;1.724778280592325E-01;4.647164300633688E-02;
8.140000000000000E+09;-4.705716608648137E-03;-4.679590854841017E-04;
8.210000000000000E+09;3.911777489396940E-03;-5.687407094832014E-03;
8.280000000000000E+09;7.968993113467651E-02;1.404281853985983E-02;
8.350000000000000E+09;-1.880942852264414E-02;-8.317772013190481E-03;
8.420000000000000E+09;2.816365894016826E-03;1.126179500771552E-01;
8.490000000000000E+09;-7.710806069387488E-02;-2.400011236166395E-02;
8.560000000000000E+09;-2.814031156835838E-01;-5.285373020343905E-03;
8.630000000000000E+09;2.589176339974514E-02;-4.086845228166003E-02;
8.700000000000000E+09;3.343658954116182E-03;-1.911058577515109E-02;
8.770000000000000E+09;-3.545484968177239E-02;-4.691272271336176E-02;
8.840000000000000E+09;3.333274608559714E-02;-1.270819144582759E-01;
8.910000000000000E+09;-5.825829026517618E-02;3.952380503152961E-02;
8.980000000000000E+09;-1.755325000001103E-01;-1.836022518101306E-01;
9.050000000000000E+09;-3.674799687096043E-02;4.444914462169797E-02;
9.120000000000000E+09;7.020708072356510E-02;2.355662230262669E-02;
9.190000000000000E+09;-8.070579378433944E-02;1.915845511451884E-01;
9.260000000000000E+09;7.702245298142542E-02;1.778127858969713E-02;
9.330000000000000E+09;7.163950296079628E-02;-2.196262469794631E-01;
9.400000000000000E+09;1.905194013301386E-01;-3.382325283667462E-02;
9.470000000000000E+09;1.455557857895799E-01;-6.817653997685212E-02;
9.540000000000000E+09;-9.570952954538967E-02;-6.362810148773482E-02;
9.610000000000000E+09;-1.734796538140146E-01;-5.325594976665116E-02;
9.680000000000000E+09;-1.203959237157249E-01;-1.192425950184263E-01;
9.750000000000000E+09;-1.352911360194373E-01;1.778225178949275E-02;
9.820000000000000E+09;-1.464249758600428E-02;2.537051846389843E-01;
9.890000000000000E+09;8.021292091780820E-02;7.235520959168090E-02;
9.960000000000000E+09;1.268292080144169E-01;2.355771616630591E-01;
1.003000000000000E+10;3.021462467309013E-01;2.546979054410090E-01;
1.010000000000000E+10;-9.089488531791332E-02;1.120191672677383E-01;
1.017000000000000E+10;-6.713893935766907E-03;-7.584030552506180E-02;
1.024000000000000E+10;1.031551777241730E-01;7.496533205951517E-02;
1.031000000000000E+10;2.550592363179032E-01;1.216450135024206E-01;
1.038000000000000E+10;-1.551034188620751E-01;2.006064070880514E-02;
1.045000000000000E+10;8.488422692348631E-02;1.642062720563042E-01;
1.052000000000000E+10;-5.088855190593545E-03;2.096815157797761E-02;
1.059000000000000E+10;-2.854179201536866E-02;-8.990747365927429E-02;
1.066000000000000E+10;8.588563333204172E-02;-3.002652988829035E-01;
1.073000000000000E+10;-1.584941484842242E-01;1.160950070284633E-01;
1.080000000000000E+10;-2.502106578614950E-02;-1.261317909584694E-01;
1.087000000000000E+10;1.383436744878659E-01;-1.164101814528681E-02;
1.094000000000000E+10;-6.571474311253188E-02;2.847434617703788E-02;
1.101000000000000E+10;7.963522236932811E-04;-2.140199928439886E-01;
1.108000000000000E+10;2.043047602368690E-01;-1.374324314655701E-01;
1.115000000000000E+10;2.539445779644407E-01;2.101847460911933E-01;
1.122000000000000E+10;-4.671347365183281E-02;1.234426513417807E-01;
1.129000000000000E+10;-1.946319419834156E-01;-7.865405872775583E-02;
1.136000000000000E+10;-8.298535011653053E-02;9.776227353371379E-02;
1.143000000000000E+10;-7.524240893626712E-02;-8.237915756129452E-02;
1.150000000000000E+10;-2.793914569064473E-01;1.178302032917245E-01;
1.157000000000000E+10;9.659617638813424E-02;-1.515186917256214E-01;
1.164000000000000E+10;-2.352955779426657E-01;3.357897767563686E-02;
1.171000000000000E+10;-2.724043830799187E-01;-2.402335023372609E-01;
1.178000000000000E+10;3.085970996591253E-02;-1.948855250939530E-01;
1.185000000000000E+10;-2.359614157356360E-01;-2.019939464016605E-01;
1.192000000000000E+10;2.471292513044510E-01;-1.455079002285510E-01;
