# Version 1.00
#
freq[Hz];re:Trc1_S11;im:Trc1_S11;
2.147300000000000E+08;9.901139321633127E-01;-1.478686098480163E-01;
2.162200000000000E+08;9.894218907151542E-01;-1.483837947988097E-01;
2.177100000000000E+08;9.880879757271696E-01;-1.486369013095106E-01;
2.192000000000000E+08;9.887598486433035E-01;-1.510250710594271E-01;
2.206900000000000E+08;9.885725750474068E-01;-1.518380763841234E-01;
2.221800000000000E+08;9.888953259964119E-01;-1.528872280532974E-01;
2.236700000000000E+08;9.880610696446784E-01;-1.539322118519127E-01;
2.251600000000000E+08;9.885219011619620E-01;-1.544441375653106E-01;
2.266500000000000E+08;9.890244172320648E-01;-1.559132452655458E-01;
2.281400000000000E+08;9.879403301889341E-01;-1.565007172854547E-01;
2.296300000000000E+08;9.886227083364781E-01;-1.574001918748101E-01;
2.311200000000000E+08;9.884869576896287E-01;-1.594432129999408E-01;
2.326100000000000E+08;9.878900365024996E-01;-1.595151880101938E-01;
2.341000000000000E+08;9.874655304794272E-01;-1.614123302566875E-01;
2.355900000000000E+08;9.871920119246813E-01;-1.615259720648536E-01;
2.370800000000000E+08;9.862496981661153E-01;-1.629354239671685E-01;
2.385700000000000E+08;9.864320856284904E-01;-1.650230920443949E-01;
2.400600000000000E+08;9.857987938656153E-01;-1.650825855216240E-01;
2.415500000000000E+08;9.863237700220253E-01;-1.662834029637903E-01;
2.430400000000000E+08;9.865476657859938E-01;-1.676491484272419E-01;
2.445300000000000E+08;9.864689049063867E-01;-1.678643300637651E-01;
2.460200000000000E+08;9.864164021225718E-01;-1.685617165450223E-01;
2.475100000000000E+08;9.857110020359037E-01;-1.697618042231473E-01;
2.490000000000000E+08;9.845867358618974E-01;-1.708543967982393E-01;
2.504900000000000E+08;9.857057264578130E-01;-1.723160904405311E-01;
2.519800000000000E+08;9.856823256868590E-01;-1.732384386763955E-01;
2.534700000000000E+08;9.851757774203896E-01;-1.746484544342530E-01;
2.549600000000000E+08;9.848075695411915E-01;-1.757025950441651E-01;
2.564500000000000E+08;9.843947718770650E-01;-1.763573766533693E-01;
2.579400000000000E+08;9.845402208247470E-01;-1.770509760424651E-01;
2.594300000000000E+08;9.845087778469461E-01;-1.788504448637437E-01;
2.609200000000000E+08;9.838086665278445E-01;-1.787893387347687E-01;
2.624100000000000E+08;9.835779757685402E-01;-1.807969472023764E-01;
