# Version 1.00
#
freq[Hz];re:Trc1_S11;im:Trc1_S11;
2.802900000000000E+08;9.848638535538101E-01;-1.721266532676570E-01;
2.817800000000000E+08;9.855172403437109E-01;-1.735884934031126E-01;
2.832700000000000E+08;9.844517477925926E-01;-1.735104542084490E-01;
2.847600000000000E+08;9.843711792079769E-01;-1.744932661548332E-01;
2.862500000000000E+08;9.846614164119487E-01;-1.755288894247728E-01;
2.877400000000000E+08;9.846198914308398E-01;-1.767687734880140E-01;
2.892300000000000E+08;9.841102934062336E-01;-1.772555939700765E-01;
2.907200000000000E+08;9.849453330827843E-01;-1.784628958041766E-01;
2.922100000000000E+08;9.839313097273338E-01;-1.798465298281066E-01;
2.937000000000000E+08;9.835778081533734E-01;-1.795518277278282E-01;
2.951900000000000E+08;9.839887026149359E-01;-1.804174980256537E-01;
2.966800000000000E+08;9.833195376893068E-01;-1.819902693885441E-01;
2.981700000000000E+08;9.835173863254648E-01;-1.829534442908619E-01;
2.996600000000000E+08;9.831130458445844E-01;-1.852079508192799E-01;
3.011500000000000E+08;9.826408602153789E-01;-1.849002409373691E-01;
3.026400000000000E+08;9.825004889015324E-01;-1.863812866038057E-01;
3.041300000000000E+08;9.824609843972446E-01;-1.869283262314564E-01;
3.056200000000000E+08;9.828846884968825E-01;-1.882606443308224E-01;
3.071100000000000E+08;9.825252721870286E-01;-1.892476939587996E-01;
3.086000000000000E+08;9.811419646183728E-01;-1.903946698730212E-01;
3.100900000000000E+08;9.819232115277770E-01;-1.908106847905107E-01;
3.115800000000000E+08;9.816744821673369E-01;-1.913265917897330E-01;
3.130700000000000E+08;9.819249362093061E-01;-1.916787713204275E-01;
3.145600000000000E+08;9.809536513559030E-01;-1.935085798738865E-01;
3.160500000000000E+08;9.814360208800216E-01;-1.938061931858693E-01;
3.175400000000000E+08;9.815591724744607E-01;-1.954058234769558E-01;
3.190300000000000E+08;9.810232588363184E-01;-1.958830854877120E-01;
3.205200000000000E+08;9.814892658407960E-01;-1.967542188654957E-01;
3.220100000000000E+08;9.803020242173949E-01;-1.975772673184786E-01;
3.235000000000000E+08;9.810026752180494E-01;-1.986140598440767E-01;
3.249900000000000E+08;9.798566531130664E-01;-2.005677196006491E-01;
3.264800000000000E+08;9.800248790111256E-01;-2.008873768918627E-01;
3.279700000000000E+08;9.798618952039015E-01;-2.016394389558778E-01;
3.294600000000000E+08;9.797916458283887E-01;-2.023846084178906E-01;
3.309500000000000E+08;9.788823392478991E-01;-2.045014725224291E-01;
3.324400000000000E+08;9.789895461362873E-01;-2.040556464530379E-01;
3.339300000000000E+08;9.783330250553843E-01;-2.067272564651730E-01;
3.354200000000000E+08;9.782163765449141E-01;-2.070303937032557E-01;
3.369100000000000E+08;9.778702396254293E-01;-2.083896116135779E-01;
3.384000000000000E+08;9.787620600781612E-01;-2.081097077049085E-01;
3.398900000000000E+08;9.781201227059256E-01;-2.093393111130932E-01;
3.413800000000000E+08;9.782600566968169E-01;-2.107246798550383E-01;
3.428700000000000E+08;9.771577207776942E-01;-2.120267852187218E-01;
3.443600000000000E+08;9.775667092135142E-01;-2.124833336199718E-01;
3.458500000000000E+08;9.777325402180370E-01;-2.133205338193059E-01;
3.473400000000000E+08;9.762244073985049E-01;-2.142830813125957E-01;
3.488300000000000E+08;9.770689487112971E-01;-2.150853884085255E-01;
3.503200000000000E+08;9.765886922021734E-01;-2.157623367864674E-01;
3.518100000000000E+08;9.758122023533232E-01;-2.174426105993386E-01;
3.533000000000000E+08;9.759953775149326E-01;-2.179886916024007E-01;
3.547900000000000E+08;9.765787825982182E-01;-2.192051045612411E-01;
3.562800000000000E+08;9.756257245736437E-01;-2.197202206211034E-01;
3.577700000000000E+08;9.753205254660745E-01;-2.203277291137345E-01;
3.592600000000000E+08;9.757659063329129E-01;-2.216018281148749E-01;
3.607500000000000E+08;9.750736727542813E-01;-2.226786431060068E-01;
