# Version 1.00
#
freq[Hz];re:Trc2_S21;im:Trc2_S21;
6.390000000000000E+09;2.697089673890682E-03;1.372083040995388E-02;
6.460000000000000E+09;-3.264746144016791E-02;-6.666219440799685E-02;
6.530000000000000E+09;1.878527058712350E-02;-2.936783645293548E-02;
6.600000000000000E+09;2.052252844669868E-02;-6.517958504471025E-03;
6.670000000000000E+09;3.808483355355793E-03;1.673046069762796E-02;
6.740000000000000E+09;-2.254711850667507E-03;-2.410346282668524E-02;
6.810000000000000E+09;7.532068498769577E-03;1.927586653461076E-03;
6.880000000000000E+09;-2.672920937625930E-03;-1.362734397522042E-02;
6.950000000000000E+09;-1.330495782148527E-03;-1.230553464955391E-02;
7.020000000000000E+09;1.478082125531135E-02;-1.912710087875992E-02;
7.090000000000000E+09;2.641403362098098E-02;-1.032998820815110E-02;
7.160000000000000E+09;3.510709192994770E-03;3.258499990237150E-03;
7.230000000000000E+09;8.010414425190010E-04;8.013099386431127E-04;
7.300000000000000E+09;6.085493916717456E-03;-1.006159511012534E-02;
7.370000000000000E+09;1.407293599968433E-02;-1.808110145198125E-02;
7.440000000000000E+09;2.527200043599699E-02;-4.168037135016512E-03;
7.510000000000000E+09;-1.229997653771534E-02;-1.823089641080613E-04;
7.580000000000000E+09;-5.458798947908413E-03;-1.698505689751647E-02;
7.650000000000000E+09;3.546028131150092E-02;2.662885875855328E-02;
7.720000000000000E+09;3.313029320791980E-02;7.832758307502871E-02;
7.790000000000000E+09;2.139539794863920E-03;-7.071356289089080E-02;
7.860000000000000E+09;4.926332040007349E-03;2.535013312267555E-03;
7.930000000000000E+09;-7.169307954266372E-04;-3.092022176048588E-02;
8.000000000000000E+09;2.128872332767398E-02;3.643194091140985E-03;
8.070000000000000E+09;2.700252986819667E-03;3.183539495801877E-02;
8.140000000000000E+09;-1.142943423192556E-02;3.959018774482617E-03;
8.210000000000000E+09;2.656219152176364E-02;-9.863763532937157E-03;
8.280000000000000E+09;1.543197466772131E-03;1.855854351792061E-02;
8.350000000000000E+09;-4.862067134050713E-02;3.740195334525853E-02;
8.420000000000000E+09;-8.925823955683601E-03;-1.771537230802647E-02;
8.490000000000000E+09;6.983028280693863E-02;4.574275558555870E-02;
8.560000000000000E+09;1.006905227284511E-02;2.691517888459239E-03;
8.630000000000000E+09;-2.437815734497248E-02;1.591466933970402E-02;
8.700000000000000E+09;2.212163690213751E-02;4.798189331427066E-03;
8.770000000000000E+09;-2.148233040480039E-03;1.057452500164104E-02;
8.840000000000000E+09;1.859350115709575E-02;1.974707201003093E-02;
8.910000000000000E+09;-2.682581303674741E-02;2.492392551581383E-02;
